위도,경도
37.2436825785,126.7371693547
37.2397805042,126.6677146122
37.2397805042,126.6677146122
37.2360882952,126.6707765339
37.2430834181,126.6864280461
37.1275962954,126.8852589225
37.0984013487,126.9014633524
37.1067222449,126.9070139062
37.1067222449,126.9070139062
37.1062895270,126.9070060252
37.1062895270,126.9070060252
37.1062123401,126.9077944409
37.1052004073,126.9091303310
37.1052004073,126.9091303310
37.1053126533,126.8974024262
37.1053126533,126.8974024262
37.0793415019,126.8428294004
37.2748699417,126.8230637524
37.1264079162,126.8925408567
37.0565779701,126.8521584278
37.0997955590,126.7808711673
37.1056026220,126.7767534614
37.0331866509,126.8014122000
37.1223318582,126.6901874335
37.1168905769,126.6840771478
37.1717680584,126.7121206898
37.1717680584,126.7121206898
37.0869746031,126.9295473098
37.1342301863,126.9154571974
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.0292757938,126.8574722661
37.1058769497,126.9038242365
37.1063439662,126.9016934751
37.1063439662,126.9016934751
37.1063286065,126.9022225574
37.1063286065,126.9022225574
37.1064533788,126.9037296824
37.1064533788,126.9037296824
37.0836842674,126.8622676040
37.2307837876,127.0627386432
37.2768773105,126.8210154131
37.2768773105,126.8210154131
37.1533062331,127.1225786022
37.0994609967,126.9006672724
37.0986628885,126.8997057700
37.0986628885,126.8997057700
37.0987671628,126.9007177515
37.0987671628,126.9007177515
37.0992942246,126.9015576094
37.0706847923,126.8894758294
37.0870069146,126.9103517493
37.0870069146,126.9103517493
37.0870069146,126.9103517493
37.0860094951,126.9055663376
37.0860094951,126.9055663376
37.0860094951,126.9055663376
37.0823644397,126.8959864844
37.1333729735,126.9098232779
37.0794813635,126.8601652136
37.0786447363,126.8621523115
37.1254700571,126.8942256940
37.0372224357,126.8452165338
37.0372224357,126.8452165338
37.1128345435,126.9071575899
37.1128345435,126.9071575899
37.1128345435,126.9071575899
37.1202259290,126.9904887168
37.1260635663,126.9917667119
37.1091535284,126.9672426282
37.1397902825,126.9060690669
37.1403925701,126.9075393589
37.1382725157,126.9126225475
37.1555769799,127.1195040793
37.1555769799,127.1195040793
37.1163616474,126.9167652183
37.1164008965,126.9155830374
37.1176031120,126.9162604235
37.1287376856,126.9277929930
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.1291737733,126.9247725937
37.0999529416,126.8999094089
37.0999529416,126.8999094089
37.1001475979,126.8991876441
37.1001809557,126.8968803952
37.1001809557,126.8968803952
37.0993711581,126.8989461993
37.0993711581,126.8989461993
37.0994609967,126.9006672724
37.1840578581,126.9077842904
37.1913487710,126.9093047490
37.1805449550,126.9155623857
37.1783880804,126.9114108824
37.0704640208,126.9359143105
37.1296054193,126.8850625444
37.1092572186,126.9504607509
37.1097251014,126.9522244098
37.1009650774,126.9487088027
37.1001715661,126.9505939063
37.1006774709,126.9488909458
37.1035270231,126.8990146512
37.1035270231,126.8990146512
37.1011847898,126.9010813348
37.1011847898,126.9010813348
37.1116770110,126.9191535057
37.1116770110,126.9191535057
37.2052946680,127.1154456091
37.2052946680,127.1154456091
37.2051092577,127.1138688547
37.2047725063,127.1128788807
37.2047725063,127.1128788807
37.2083660312,127.1146974915
37.2083660312,127.1146974915
37.2104314607,127.1178538716
37.1565466386,127.1155124581
37.2270733110,127.0515664794
37.2270733110,127.0515664794
37.2302624076,127.0606899729
37.2302624076,127.0606899729
37.1311711447,126.9021510405
37.1183884746,126.9164907759
37.1183884746,126.9164907759
37.1163616474,126.9167652183
37.0767404458,126.9104875103
37.1375308348,126.9516074142
37.1329531238,126.9087795032
37.1329531238,126.9087795032
37.0758629958,126.8112245628
37.0637014352,126.8203443010
37.2059073579,127.1153636147
37.2059073579,127.1153636147
37.1191634266,126.9109691891
37.1191634266,126.9109691891
37.1198522736,126.9117292946
37.1198522736,126.9117292946
37.1307487908,126.9187263164
37.1307487908,126.9187263164
37.1321324310,126.9214852823
37.1321324310,126.9214852823
37.1314287817,126.9269396216
37.1287376856,126.9277929930
37.2355331084,127.0624519179
37.1630267319,126.9057070955
37.0628858153,126.9422131212
37.1746372407,126.6312795788
37.1746372407,126.6312795788
37.1383309910,126.9301414884
37.1378100625,126.9361915748
37.1359344615,126.9398533775
37.1312788897,126.8556201311
37.1312788897,126.8556201311
37.1051728337,126.8982701169
37.1051728337,126.8982701169
37.1051672310,126.9007236045
37.1051672310,126.9007236045
37.1045276510,126.9008074228
37.1045276510,126.9008074228
37.1039511674,126.9008907428
37.1039511674,126.9008907428
37.1046344051,126.8987470546
37.1040643682,126.8983239020
37.2064132589,127.1129381167
37.2054294534,127.1125487156
37.2054294534,127.1125487156
37.2058836089,127.1136057142
37.2058836089,127.1136057142
37.2054406401,127.1132135471
37.2054406401,127.1132135471
37.2217828439,127.0517668778
37.2217828439,127.0517668778
37.2217828439,127.0517668778
37.1282525029,126.9043242295
37.1282525029,126.9043242295
37.1292873583,126.9057683877
37.1292873583,126.9057683877
37.1336745055,126.8963106762
37.1204441648,126.9111168585
37.1204470707,126.9117021790
37.1204470707,126.9117021790
37.1359344615,126.9398533775
37.1311371714,126.9097618344
37.1155230362,126.9112337640
37.1155230362,126.9112337640
37.1247487221,126.9212487948
37.1247487221,126.9212487948
37.1234921226,126.9205041397
37.1234921226,126.9205041397
37.1238282050,126.9228768261
37.1238282050,126.9228768261
37.1368619651,126.9771365190
37.1312702155,126.9075204199
37.0417396351,126.8519809210
37.1499946379,126.9300201956
37.1581763546,126.9275148794
37.1542112605,126.9258780579
37.1123134668,126.9021192387
37.1123134668,126.9021192387
37.1110317884,126.9071716434
37.1110317884,126.9071716434
37.1318175534,126.9216115205
37.1318175534,126.9216115205
37.1329255583,126.9270296603
37.1329255583,126.9270296603
37.1242593546,126.9281419070
37.1242593546,126.9281419070
37.1949529496,126.6922067405
37.1634596699,126.6214512315
37.1634596699,126.6214512315
37.1599737372,126.6193517487
37.1188857480,126.8726547156
37.1188857480,126.8726547156
37.2265914429,127.0649609733
37.2265914429,127.0649609733
37.2265914429,127.0649609733
37.1316369584,126.9142049625
37.1573448308,126.8702085424
37.1591657351,126.8601249339
37.0805720574,126.9882790484
37.0819875019,126.9779861728
37.0819875019,126.9779861728
37.0819875019,126.9779861728
37.0797245422,126.9758528229
37.0737436740,126.8460838603
37.2097518168,126.8322785769
37.2097518168,126.8322785769
37.1737690037,126.8602270929
37.1128345435,126.9071575899
37.1128345435,126.9071575899
37.1128345435,126.9071575899
37.1122616366,126.9007802563
37.1319329655,126.9139099649
37.1313114987,126.9085671109
37.1852629605,126.7937724767
37.1835366906,126.7869839596
37.1595903806,126.6724688144
37.1613833824,127.0980532205
37.1617663546,127.0993464155
37.1058769497,126.9038242365
37.1176031120,126.9162604235
37.1182773161,126.9158837901
37.1182773161,126.9158837901
37.1178412144,126.9151892553
37.1178412144,126.9151892553
37.1166133965,126.9148047380
37.1166133965,126.9148047380
37.1170011277,126.9111885504
37.1165770066,126.9129140062
37.1165770066,126.9129140062
37.1159340729,126.9123224062
37.1159340729,126.9123224062
37.1150315935,126.9102920826
37.1173625944,126.8864785429
37.1282383847,126.9015211618
37.1282383847,126.9015211618
37.1264079162,126.8925408567
37.1965743481,126.8276621611
37.1965743481,126.8276621611
37.1957792371,126.8289199295
37.1128932121,126.8815847113
37.1128255040,126.8841627601
37.1347071801,126.8462801368
37.1215663474,126.8715969752
37.2160168346,126.7354305667
37.2160168346,126.7354305667
37.1311711447,126.9021510405
37.1302012248,126.9046579546
37.1302012248,126.9046579546
37.1323788439,126.9003289438
37.1327537679,126.9031743635
37.1318748959,126.9040706704
37.1318748959,126.9040706704
37.1318748959,126.9040706704
37.1250753291,126.9143343357
37.0755739080,126.9872888881
37.1311062154,126.9053713879
37.1301056334,126.9053679588
37.1312273444,126.9061585133
37.1312273444,126.9061585133
37.2151671835,126.7350672135
37.0808332332,126.8071743599
37.0808332332,126.8071743599
37.0800120694,126.8054829996
37.0809432651,126.8013455033
37.1856841848,126.7813757390
37.1663070204,126.7613190898
37.1663070204,126.7613190898
37.1663070204,126.7613190898
37.1663070204,126.7613190898
37.1663070204,126.7613190898
37.1110747270,126.9031532009
37.1104738636,126.9019761295
37.1104738636,126.9019761295
37.1040586826,126.9097469246
37.1040586826,126.9097469246
37.1314287817,126.9269396216
37.1314287817,126.9269396216
37.1322518696,126.9073438913
37.0924076333,126.9197394576
37.1030315106,126.9134687203
37.0912608947,126.9193431189
37.0875551187,126.9118327306
37.0875551187,126.9118327306
37.0866515863,126.9168804275
37.1200987328,126.9105341940
37.1204441648,126.9111168585
37.1250753291,126.9143343357
37.1250753291,126.9143343357
37.1312148946,126.8407036209
37.1312148946,126.8407036209
37.2826262001,126.8113188110
37.2104314607,127.1178538716
37.2104314607,127.1178538716
37.2104314607,127.1178538716
37.2049576510,127.1171489725
37.2049576510,127.1171489725
37.2049576510,127.1171489725
37.2049576510,127.1171489725
37.2049576510,127.1171489725
37.2049576510,127.1171489725
37.2062740905,127.1228897296
37.2062740905,127.1228897296
37.1391136363,126.9005797910
37.1311711447,126.9021510405
37.0953522230,126.8851481682
37.1110747270,126.9031532009
37.1691523932,126.6257781416
37.1691523932,126.6257781416
37.2250608790,127.0557378351
37.0867656805,126.8166954359
37.0866389483,126.8119259229
37.1671176120,126.7714032285
37.1663070204,126.7613190898
37.1663070204,126.7613190898
37.2104314607,127.1178538716
37.1651731638,126.9005542608
37.1630267319,126.9057070955
37.1678616217,126.8782536017
37.1678616217,126.8782536017
37.1522368180,126.8844964373
37.1522368180,126.8844964373
37.1387902316,126.8990172991
37.1193496199,126.9555770356
37.1177193885,126.9500056272
37.0387526964,126.7677403215
37.2904246849,126.8146886875
37.2904246849,126.8146886875
37.2838252050,126.8128984816
37.2838252050,126.8128984816
37.2280365320,126.7086273382
37.1829813407,127.0748548664
37.1808585262,127.0786407507
37.1709643168,127.1195733747
37.1709643168,127.1195733747
37.1829968473,127.1248193066
37.1829968473,127.1248193066
37.2002182470,126.7220116268
37.0946290478,126.7971688943
37.1186008727,126.7782282148
37.1172464263,126.7719489482
37.1702228763,126.7691994846
37.1682483038,126.7632938501
37.1666727691,126.7665079374
37.1666727691,126.7665079374
37.0929501346,126.9886459298
37.0960373803,126.9917647772
37.0947986904,126.9867092725
37.1757669646,126.8613141930
37.2008292949,127.0723771122
37.2008292949,127.0723771122
37.2008292949,127.0723771122
37.2008292949,127.0723771122
37.2008292949,127.0723771122
37.1671199986,127.1238728166
37.1671199986,127.1238728166
37.1671199986,127.1238728166
37.1671199986,127.1238728166
37.1641640013,127.1156428242
37.2174908737,127.0586225412
37.2174908737,127.0586225412
37.2066540018,127.0728288361
37.1721214663,127.0856281022
37.1721214663,127.0856281022
37.1754970718,127.0894622430
37.1754970718,127.0894622430
37.1736640791,127.0885597305
37.1728571599,127.0898144597
37.1731337254,127.0915927542
37.1731337254,127.0915927542
37.1688837667,127.0903428100
37.1737793481,127.1203928419
37.1737793481,127.1203928419
37.1737793481,127.1203928419
37.1641640013,127.1156428242
37.1641640013,127.1156428242
37.1641640013,127.1156428242
37.1641640013,127.1156428242
37.1641640013,127.1156428242
37.1962458885,127.0711972981
37.1987478561,127.0578640331
37.1994743543,127.0617361226
37.1994743543,127.0617361226
37.2083129265,127.0704303066
37.1798942514,127.0915788920
37.1728212404,127.0846780678
37.1721214663,127.0856281022
37.1721442065,127.1220906752
37.1697101448,127.1191966861
37.1697101448,127.1191966861
37.1697101448,127.1191966861
37.1869951991,127.0680949749
37.1869951991,127.0680949749
37.1671199986,127.1238728166
37.1671199986,127.1238728166
37.1671199986,127.1238728166
37.1894086527,127.0825366651
37.1894086527,127.0825366651
37.1856440481,127.0809125005
37.1902783347,127.1242199323
37.1902783347,127.1242199323
37.1887583676,127.1252978123
37.1887583676,127.1252978123
37.1887583676,127.1252978123
37.1887583676,127.1252978123
37.1887583676,127.1252978123
37.2058182895,127.0515795792
37.2050370734,127.0644649173
37.1826712388,127.0917667266
37.1826712388,127.0917667266
37.1812755936,127.0922135998
37.1812755936,127.0922135998
37.1745974485,127.1113769750
37.1745974485,127.1113769750
37.1681657691,127.1072423203
37.1681657691,127.1072423203
37.1701684352,127.1077050462
37.1671199986,127.1238728166
37.1990820958,127.0778295761
37.1990820958,127.0778295761
37.1986964290,127.0758485060
37.2059625734,127.0735652417
37.2059625734,127.0735652417
37.2059625734,127.0735652417
37.2059625734,127.0735652417
37.2059625734,127.0735652417
37.1963936751,127.0797375608
37.1963936751,127.0797375608
37.1621225942,127.0875748491
37.2228304863,127.0768180393
37.2132047288,127.0848061974
37.1744472168,126.9276174295
37.1983278445,126.8989963605
37.1983996053,126.8936208829
37.2008437376,126.8886206490
37.2008437376,126.8886206490
37.2533883048,126.8667600019
37.2600907862,126.8445214181
37.2088502505,126.8872825835
37.2088502505,126.8872825835
37.1339843091,127.0259287762
37.1339843091,127.0259287762
37.1339843091,127.0259287762
37.1339843091,127.0259287762
37.1876114631,126.9378157333
37.1876114631,126.9378157333
37.1339843091,127.0259287762
37.1592173848,126.9813411313
37.1609528769,126.9742450775
37.1616263625,126.9736660137
37.1674476602,126.9793813435
37.2038006904,126.9435555457
37.1618764355,126.9792618766
37.1618764355,126.9792618766
37.1592173848,126.9813411313
37.2355970916,126.8671794144
37.2280405807,126.8683360037
37.1384660242,127.0263511855
37.1384660242,127.0263511855
37.2366429448,126.8472949271
37.2367172268,126.8476888706
37.2520803544,126.8565547816
37.2520803544,126.8565547816
37.2529823758,126.8566711491
37.2295884147,126.8746471207
37.2295884147,126.8746471207
37.1947365927,126.9367713549
37.1400382648,127.0272984455
37.1379056460,127.0282349719
37.1379056460,127.0282349719
37.1332229934,127.0248977397
37.1332229934,127.0248977397
37.2354770756,126.8924559626
37.2129587318,126.9751129011
37.2129587318,126.9751129011
37.1972608788,126.9387470388
37.1992569087,126.9357799660
37.1962063071,126.9368618472
37.1933546030,126.9361731798
37.1956379919,126.9699820515
37.1956379919,126.9699820515
37.1943886992,126.9809879601
37.2385247685,126.8770310600
37.2385247685,126.8770310600
37.1905638994,126.9803381175
37.1961748543,126.9772009981
37.2577044368,126.8631152443
37.2450454137,126.8951077312
37.2475793835,126.8917950393
37.1397808956,126.9933638855
37.1397808956,126.9933638855
37.1901899820,126.9793491860
37.1905638994,126.9803381175
37.1683258503,126.9561495225
37.1683258503,126.9561495225
37.1370503543,127.0128941164
37.2171208736,126.9786682364
37.2159929334,126.9682617704
37.2159929334,126.9682617704
37.2145537716,126.9770516643
37.1864934373,126.9895256160
37.1864934373,126.9895256160
37.1864934373,126.9895256160
37.1901768790,126.9908528590
37.1805547788,126.9878081560
37.1805547788,126.9878081560
37.2171208736,126.9786682364
37.1549005820,126.9856951276
37.1549005820,126.9856951276
37.1549005820,126.9856951276
37.1804146916,126.9622926959
37.1843805837,126.9950039039
37.1864934373,126.9895256160
37.2491923916,126.8864599403
37.2491923916,126.8864599403
37.2408372399,126.8831340589
37.2408372399,126.8831340589
37.2474766817,126.8772392587
37.2169381352,126.9720083620
37.2165988430,126.9707145733
37.2165988430,126.9707145733
37.2164885545,126.9722594547
37.2164885545,126.9722594547
37.1591419180,126.9683786664
37.1515085159,126.9587587170
37.1515085159,126.9587587170
37.1515085159,126.9587587170
37.1727115069,126.9691397045
37.1719734844,126.9714089850
37.1670267110,126.9678165827
37.1544883698,126.9800558194
37.1544883698,126.9800558194
37.1544883698,126.9800558194
37.1544883698,126.9800558194
37.1549470372,126.9777665447
37.1549470372,126.9777665447
37.1504449835,126.9789010913
37.1470343837,126.9822688817
37.1458521550,126.9881773886
37.1995573906,126.8979386582
37.1767463417,126.9314752285
37.1752162788,126.9319598122
37.1752162788,126.9319598122
37.1751038483,126.9329519485
37.1459416332,126.9382706930
37.2233431169,127.0153605799
37.2233431169,127.0153605799
37.2223254506,127.0111965363
37.2223254506,127.0111965363
37.2220968527,127.0125957068
37.2038008579,126.9571910155
37.2038008579,126.9571910155
37.2161379716,127.0371594258
37.2161379716,127.0371594258
37.2161379716,127.0371594258
37.2161379716,127.0371594258
37.2556077553,126.8964892541
37.2524984338,126.9109024999
37.2253868411,127.0349837291
37.0754669040,126.8992024318
37.0787797209,126.9018988951
37.0722585537,126.8993402377
37.0722585537,126.8993402377
37.0722585537,126.8993402377
37.0757831874,126.8887712062
37.0758145159,126.8896034532
37.0758145159,126.8896034532
37.2058889702,127.0190445910
37.2058889702,127.0190445910
37.2188460762,127.0178014000
37.2179653397,127.0184494601
37.0795206119,126.8986754221
37.2047018805,127.0065659074
37.2047018805,127.0065659074
37.2316638617,126.9856363846
37.2316638617,126.9856363846
37.2316638617,126.9856363846
37.2115457184,126.9615421644
37.2115457184,126.9615421644
37.1767431969,126.9479671510
37.1814050751,126.9425369786
37.1814050751,126.9425369786
37.2194115869,126.9490540034
37.2199477896,126.9480582216
37.2055391604,127.0399062489
37.2021381371,127.0415270601
37.2007547103,127.0427524335
37.2191531113,127.0476458662
37.0809925650,126.9045591909
37.0915786237,126.8980963112
37.1293027216,126.9179493229
37.1293027216,126.9179493229
37.1293027216,126.9179493229
37.1293027216,126.9179493229
37.2163229314,127.0548423246
37.2086584246,127.0021111414
37.2086584246,127.0021111414
37.2086584246,127.0021111414
37.2223358100,126.9797707923
37.2223358100,126.9797707923
37.2107879681,126.9816194797
37.2107879681,126.9816194797
37.2106112260,126.9803697174
37.2113370169,126.9814354017
37.2113370169,126.9814354017
37.2056143137,127.0135919996
37.2154991139,126.9509083137
37.2188623673,126.9511319032
37.2188623673,126.9511319032
37.2174823975,126.9490116788
37.2174823975,126.9490116788
37.1293027216,126.9179493229
37.1293027216,126.9179493229
37.2668012777,126.8770124793
37.2661510976,126.8819464227
37.1283751367,126.9330080746
37.1307488777,126.9132548677
37.1307488777,126.9132548677
37.1295577826,126.9148289181
37.1295577826,126.9148289181
37.2281534707,126.9664065936
37.2281534707,126.9664065936
37.2281534707,126.9664065936
37.2281534707,126.9664065936
37.2281534707,126.9664065936
37.2281534707,126.9664065936
37.2220933413,126.9738548053
37.2220933413,126.9738548053
37.2418403387,126.9514275818
37.2096297868,127.0059027080
37.2096297868,127.0059027080
37.2096297868,127.0059027080
37.1742815081,126.9381961288
37.1737405241,126.9381663408
37.2071891682,126.9831767495
37.2290720190,127.0368887463
37.2290720190,127.0368887463
37.1976875683,127.0216094145
37.1976875683,127.0216094145
37.1976875683,127.0216094145
37.0837488150,126.9041438420
37.0837488150,126.9041438420
37.1104189582,126.9000294281
37.1112930656,126.8999775112
37.1261646590,126.9818031654
37.1285614985,126.9774863318
37.1291221850,126.9799479604
37.1300536427,126.9785793621
37.1313372429,126.9475316001
37.1291204224,126.9476715521
37.0825125860,126.9056836512
37.0817997613,126.9055429546
37.0803035473,126.9001993269
37.0803035473,126.9001993269
37.0814924455,126.9053765917
37.1979067757,126.9857190244
37.1979067757,126.9857190244
37.2127217448,126.9604856676
37.2127217448,126.9604856676
37.2160962294,126.9592218478
37.2160962294,126.9592218478
37.2268631822,126.9721533493
37.2268631822,126.9721533493
37.2259475494,126.9730051529
37.2204331992,126.9536002424
37.2134657710,126.9576064111
37.2134657710,126.9576064111
37.2134657710,126.9576064111
37.2017251431,127.0373150577
37.2017251431,127.0373150577
37.2055391604,127.0399062489
37.2038880935,127.0124874440
37.2040577481,127.0142894013
37.2040577481,127.0142894013
37.1261646590,126.9818031654
37.1261646590,126.9818031654
37.2064728735,127.0366324478
37.2064728735,127.0366324478
37.2071334044,127.0349717898
37.2071334044,127.0349717898
37.2252385493,127.0455467059
37.2250692323,127.0460549705
37.2035757186,126.9875962871
37.2056889003,126.9822741685
37.2056889003,126.9822741685
37.2262268091,126.9831934001
37.2277533713,126.9839269716
37.2278080920,126.9840731421
37.2261728191,126.9894499119
37.2061898745,126.9814030059
37.2035757186,126.9875962871
37.1302239425,126.9313168314
37.1265260334,126.9123981257
37.1265260334,126.9123981257
37.1123018394,126.9290197157
37.1123018394,126.9290197157
37.1069331813,126.9260662951
37.1013824740,126.9154058297
37.0885779083,126.9218502543
37.1063332204,126.9121602477
37.1825235620,126.9350820541
37.1825235620,126.9350820541
37.1676547193,126.9341001799
37.2006286886,126.9898135723
37.2030192899,126.9840052742
37.1848863894,126.9353235776
37.1848863894,126.9353235776
37.1825235620,126.9350820541
37.2265399282,126.9506253701
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2280007840,126.9527002006
37.2033386762,126.9996218453
37.2048949928,127.0118386244
37.2054656923,127.0125223735
37.2054656923,127.0125223735
37.2049796431,127.0126945376
37.2049796431,127.0126945376
37.2046257397,127.0121220870
37.2728494224,126.8890878201
37.2730677829,126.8894808300
37.2687150897,126.8984824800
37.2050885537,126.9956435346
37.2050885537,126.9956435346
37.2050885537,126.9956435346
37.2033386762,126.9996218453
37.1058816174,126.8681701830
37.1101836285,126.8805600244
37.0966481970,126.8988101665
37.2179001031,127.0314003883
37.2179001031,127.0314003883
37.2179001031,127.0314003883
37.1056847811,126.8718407479
37.2116683304,127.0040749163
37.2116683304,127.0040749163
37.2186273513,126.9977062114
37.2173263339,127.0437457231
37.2173263339,127.0437457231
37.2231535621,126.9531973748
37.2221059972,126.9527766124
37.2209276666,126.9494262085
37.2210019425,126.9596827748
37.2213139140,126.9549802951
37.2213139140,126.9549802951
37.2233204354,126.9541993682
37.2087816448,127.0369338846
37.2077870826,127.0361623581
37.2077870826,127.0361623581
37.2071735693,127.0360196093
37.2071735693,127.0360196093
37.2079320598,127.0386633308
37.2072998631,127.0383516320
37.2054773136,127.0379119626
37.2060363710,127.0356546825
37.1110614463,126.9335198599
37.1132698908,126.9354055960
37.1132436531,126.9355746239
37.1793425103,126.8898191182
37.1887835577,126.8698010793
37.2097083080,127.0117963491
37.2099430379,127.0118849963
37.2247407087,126.9752679728
37.2009995969,126.9777086162
37.2018505564,127.0080381344
37.2018505564,127.0080381344
37.2018505564,127.0080381344
37.2053625921,127.0226202837
37.2053625921,127.0226202837
37.1970891621,126.9968348254
37.2006286886,126.9898135723
37.2006286886,126.9898135723
37.2203586819,127.0107809119
37.2089110631,126.9570304465
37.2089110631,126.9570304465
37.2056226216,126.9633309843
37.2106042082,126.9586750045
37.1083582975,126.9206869960
37.2287475540,127.0462132855
37.1259624574,126.9150930044
37.1259624574,126.9150930044
37.1259624574,126.9150930044
37.1259624574,126.9150930044
37.2299123831,127.0684590467
37.2299123831,127.0684590467
37.2299123831,127.0684590467
37.2330704035,127.0595125218
37.2330969973,127.0569758536
37.2330969973,127.0569758536
37.2330969973,127.0569758536
37.2330969973,127.0569758536
37.2330969973,127.0569758536
37.2265399282,126.9506253701
37.1992963755,127.0072659266
37.2247357865,126.9761923200
37.2247357865,126.9761923200
37.2247357865,126.9761923200
37.2277011746,126.9502900422
37.2277011746,126.9502900422
37.2277011746,126.9502900422
37.2082977733,126.9999497327
37.2082977733,126.9999497327
37.2081342883,126.9996578005
37.2081342883,126.9996578005
37.2081342883,126.9996578005
37.0947042954,126.8871001329
37.2058477928,127.0133763841
37.2082977733,126.9999497327
37.0985653571,126.9018109161
37.0985653571,126.9018109161
37.0979187862,126.9005106218
37.0979187862,126.9005106218
37.0991158619,126.8983742912
37.0991158619,126.8983742912
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1279209610,126.9174195350
37.1265657688,126.9131408137
37.1265657688,126.9131408137
37.1264288952,126.9146278582
37.1264288952,126.9146278582
37.1264288952,126.9146278582
37.1253669382,126.9131500697
37.1239178386,126.9135890275
37.1239178386,126.9135890275
37.1239178386,126.9135890275
37.1290600191,126.9679699765
37.1261998331,126.9613818593
37.2217975887,127.0121580365
37.2217975887,127.0121580365
37.2217975887,127.0121580365
37.2191377421,126.9660192554
37.2166091748,126.9649888848
37.2166091748,126.9649888848
37.2208963852,126.9642259556
37.2080132349,127.0433284731
37.2080132349,127.0433284731
37.2084319112,127.0373980799
37.2056143137,127.0135919996
37.2056143137,127.0135919996
37.2050782218,126.9807344611
37.2050782218,126.9807344611
37.2061195640,126.9797581628
37.2061195640,126.9797581628
37.2081292828,127.0180161038
37.2157812998,127.0177983653
37.2540994804,126.9102134463
37.2521491818,126.9077478943
37.2496856953,126.9108229165
37.2490186580,126.9090127235
37.0974472494,126.9035301909
37.2481390351,126.9281316804
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2484106409,126.9283776913
37.2497010226,126.9268006065
37.2495321103,126.9272867446
37.2091523314,127.0326265482
37.2091523314,127.0326265482
37.2091523314,127.0326265482
37.2044082389,126.9800629059
37.2038821750,126.9793227599
37.2363927552,126.9354131236
37.2373930904,126.9429817761
37.2373930904,126.9429817761
37.2373930904,126.9429817761
37.2133031523,127.0383375983
37.2133031523,127.0383375983
37.2136154108,127.0398233998
37.2136154108,127.0398233998
37.2136154108,127.0398233998
37.2136154108,127.0398233998
37.2142161800,127.0413300081
37.2142161800,127.0413300081
37.2115837527,127.0389228535
37.2115837527,127.0389228535
37.2123905388,127.0400900558
37.2123905388,127.0400900558
37.2123905388,127.0400900558
37.2129726663,127.0414389693
37.2129726663,127.0414389693
37.2125967891,127.0421400049
37.2126157313,127.0423765676
37.2126157313,127.0423765676
37.2126157313,127.0423765676
37.2125409192,127.0416782591
37.2118710600,127.0409497461
37.2118710600,127.0409497461
37.2202260174,126.9458695377
37.2202260174,126.9458695377
37.2086503395,127.0175845397
37.2086503395,127.0175845397
37.2086503395,127.0175845397
37.2081292828,127.0180161038
37.2129757536,127.0375957474
37.2129757536,127.0375957474
37.2141837625,127.0399439241
37.2209627080,126.9472730904
37.2209627080,126.9472730904
37.2088447458,127.0346344650
37.2088447458,127.0346344650
37.2081478908,127.0339287550
37.2092851404,127.0366039825
37.2505115815,126.9247986275
37.2505839641,126.9248544569
37.2495014565,126.9246822726
37.2088447458,127.0346344650
37.2243000081,126.9941404393
37.2239287315,126.9473641655
37.2239287315,126.9473641655
37.2095263518,127.0360502836
37.2095263518,127.0360502836
37.2003299790,127.0378306564
37.2003299790,127.0378306564
37.2007708404,127.0353150763
37.2004431131,127.0344944830
37.2140299734,127.0374878786
37.2140299734,127.0374878786
37.2140299734,127.0374878786
37.2143309024,127.0383764184
37.2143309024,127.0383764184
37.2143309024,127.0383764184
37.2129757536,127.0375957474
37.2433172704,126.9511350055
37.2187469854,126.9961612595
37.2214491857,126.9452857376
37.2214491857,126.9452857376
37.2176096865,127.0377816149
37.2175429355,127.0368465234
37.2160675614,127.0399099434
37.2150669574,127.0375829846
37.2153902994,127.0395984753
37.2153902994,127.0395984753
37.2153902994,127.0395984753
37.2214667898,126.9471228811
37.2161961991,126.9438251824
37.2236974926,126.9461033951
37.2236974926,126.9461033951
37.2235961273,126.9456307155
37.2235961273,126.9456307155
37.2234851656,126.9450341165
37.2234851656,126.9450341165
37.2214491857,126.9452857376
37.2239287315,126.9473641655
37.2279779597,126.9439302981
37.2279779597,126.9439302981
37.2279779597,126.9439302981
37.2279779597,126.9439302981
37.2279779597,126.9439302981
37.2275255566,126.9454892266
37.2265862353,126.9450902990
37.2265862353,126.9450902990
37.2250716783,126.9469725726
37.2250716783,126.9469725726
37.2284879776,126.9431261945
37.2284879776,126.9431261945
37.2454805808,126.9453238704
37.2455177970,126.9455716518
